stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding,level_id,platform_code
"2630279","2630279","Snowy Mountains Hwy Opp Rhinefalls Rd","-36.19560622","148.90881724","","G2630289","0","",""
"263028","263028","Bombala St Opp Centennial Park","-36.23420305","149.12688459","","G263028","0","Level 0",""
"2630280","2630280","1946 Snowy Mountains Hwy","-36.20594414","148.91960132","","G2630280","0","",""
"2630281","2630281","1294 Snowy Mountains Hwy","-36.23028376","148.99280353","","G2630281","0","",""
"2630283","2630283","Orana Av At Mittagang Rd","-36.21205193","149.13067825","","G2630283","0","",""
"2630285","2630285","Orana Av Opp Mullan Pl","-36.21329145","149.12889881","","G2630378","0","",""
"2630287","2630287","1345 Snowy Mountains Hwy","-36.23033585","148.99238207","","G2630287","0","",""
"2630288","2630288","2079 Snowy Mountains Hwy","-36.20860430","148.92122350","","G2630288","0","",""
"2630289","2630289","Snowy Mountains Hwy At Rhinefalls Rd","-36.19529741","148.90839827","","G2630289","0","",""
"2630290","2630290","Snowy Mountains Hwy At Middlingbank Rd","-36.15998353","148.88026304","","G2630290","0","",""
"2630291","2630291","Snowy Mountains Hwy Opp Dry Plains Rd","-36.10406034","148.88018427","","G2630275","0","",""
"2630294","2630294","Monaro Hwy At Binjura Rd","-36.16922318","149.15358573","","G2630294","0","",""
"2630298","2630298","Monaro Hwy Opp Binjura Rd","-36.16945422","149.15376992","","G2630294","0","",""
"2630299","2630299","Chapman St After O'rourke Av","-36.24082365","149.11289934","","G2630299","0","",""
"2630300","2630300","Kiah Av Before Stratos Pl","-36.24564619","149.11390829","","G2630300","0","",""
"2630301","2630301","Kiah Av After Stratos Pl","-36.24568819","149.11255184","","G2630301","0","",""
"2630302","2630302","Karawatha Cct At Kiah Av","-36.24458211","149.10985145","","G2630302","0","",""
"2630303","2630303","Chapman St After Kaufline Cl","-36.24301933","149.11055496","","G2630303","0","",""
"2630304","2630304","Chapman St At Snowden St","-36.24138659","149.11215786","","G2630304","0","",""
"2630305","2630305","Chapman St Opp O'rourke Av","-36.24071692","149.11281858","","G263037","0","Level 0",""
"2630306","2630306","Chapman St Opp Elizabeth St","-36.23936154","149.11351646","","G2630231","0","",""
"2630307","2630307","Sharp St At West St","-36.23856140","149.11441843","","G2630307","0","",""
"2630308","2630308","Chapman St Before Kaufline Cl","-36.24306242","149.11066739","","G2630308","0","",""
"2630309","2630309","Kiah Av At Stratos Pl","-36.24567662","149.11269619","","G2630309","0","",""
"2630310","2630310","Badja Rd At Countegany Rd","-36.18506240","149.45048776","","G2630310","0","",""
"2630312","2630312","Cooma St At Warrens Corner Rd","-36.17583521","149.35017940","","G2630312","0","",""
"2630315","2630315","Numeralla Rd Opp Collins Rd","-36.18348048","149.32331241","","G2630233","0","",""
"2630316","2630316","Numeralla Rd Opp Numeralla Transfer Station","-36.17767058","149.33515887","","G2630316","0","",""
"2630317","2630317","Monaro Hwy At Chakola Rd","-36.10478574","149.14442707","","G2630317","0","",""
"2630319","2630319","942 Monaro Hwy","-36.16573838","149.15339031","","G2630319","0","",""
"2630320","2630320","945 Monaro Hwy","-36.16567731","149.15327747","","G2630320","0","",""
"2630321","2630321","Monaro Hwy At Murrells Rd","-36.12657489","149.14276436","","G2630321","0","",""
"2630322","2630322","Monaro Hwy Opp Chakola Rd","-36.10490684","149.14420821","","G2630317","0","",""
"2630323","2630323","Monaro Hwy At Dromore Rd","-36.08936836","149.14564053","","G2630323","0","",""
"2630324","2630324","Numeralla River Rest Area, Monaro Hwy","-36.07328971","149.16007076","","G2630324","0","",""
"2630327","2630327","Maffra Rd Opp Bobundara Cemetery","-36.51082096","148.98673139","","G2630327","0","",""
"2630328","2630328","Maffra Rd At Bobundara Rd","-36.48581441","148.99284560","","G2630328","0","",""
"2630329","2630329","Wangie St At Walla St","-36.22077956","149.13812345","","G2630329","0","Level 0",""
"2630331","2630331","Bent St At McDonald Av","-36.24747940","149.12439570","","G2630331","0","",""
"2630332","2630332","Culey Av At McDonald Av","-36.24869309","149.12457323","","G2630332","0","",""
"2630333","2630333","Culey Av Before Mosely Av","-36.24772033","149.12656105","","G2630333","0","",""
"2630334","2630334","Bobundara Cemetery, Maffra Rd","-36.51077350","148.98687533","","G2630334","0","",""
"2630335","2630335","Bungarby Rd At The Snowy River Way","-36.61135817","149.07240008","","G263140","0","",""
"2630336","2630336","Middlingbank Rd At Buckenderra Rd","-36.21063776","148.79613663","","G2630336","0","",""
"2630337","2630337","Roseleigh Property, Slacks Creek Rd","-36.22605862","148.85594396","","G2630337","0","",""
"263034","263034","Vale St At Sharp St","-36.23585467","149.12473747","","G263034","0","Level 0",""
"2630340","2630340","Slacks Creek Rd Opp Roseleigh Property","-36.22633243","148.85630645","","G2630340","0","",""
"2630341","2630341","Slacks Creek Rd Before Middlingbank Rd","-36.21112936","148.79701549","","G2630341","0","",""
"2630346","2630346","Myalla Rd Opp 899","-36.33094250","149.14425010","","G2630346","0","",""
"2630349","2630349","Church Rd Opp Banksia Lane","-36.24995137","149.13136217","","G2630353","0","",""
"263035","263035","Vale St At Massie St","-36.23440372","149.12370797","","G263035","0","",""
"2630352","2630352","Church Rd After Culey Av","-36.24666413","149.13221873","","G2630352","0","",""
"2630353","2630353","Church Rd At Banksia Lane","-36.25006809","149.13138760","","G2630353","0","",""
"2630354","2630354","Church Rd Opp 107","-36.25327739","149.13136351","","G2630354","0","",""
"2630358","2630358","MIttagang Rd Opp Baroona Av","-36.21750239","149.13184948","","G2630358","0","",""
"2630362","2630362","Orana Av At Nadoo Pl","-36.21427110","149.12905884","","G2630362","0","",""
"2630363","2630363","Moloola Av At Moonbi St","-36.20932644","149.12934749","","G2630363","0","",""
"2630364","2630364","Orana Av Opp Jerrang Av","-36.21233864","149.12976282","","G2630387","0","",""
"2630366","2630366","Lambie St At Kerwan St","-36.23417999","149.11547976","","G2630366","0","",""
"2630367","2630367","Bligh St Before McDonald Av","-36.24612740","149.12439247","","G2630367","0","",""
"2630369","2630369","Church Rd After Sellar St","-36.24425459","149.13187506","","G2630369","0","",""
"2630371","2630371","Hill St Opp Kerwan St","-36.23430328","149.11411457","","G2630371","0","",""
"2630372","2630372","Baron St After Egan St","-36.23675235","149.13355163","","G2630372","0","",""
"2630373","2630373","Cooma Correctional Centre, Barrack St","-36.23266841","149.12244830","","G2630373","0","",""
"2630374","2630374","McDonald Av Opp Culey Av","-36.24859111","149.12422550","","G263090","0","",""
"2630376","2630376","Orana Av Opp Bundella St","-36.22017460","149.12807309","","G2630376","0","",""
"2630377","2630377","Bent St After Cromwell St","-36.24551445","149.12844860","","G2630377","0","",""
"2630378","2630378","Orana Av At Mullan Pl","-36.21329303","149.12880987","","G2630378","0","",""
"2630379","2630379","Orana Av Opp Goonaroo St","-36.21746763","149.12823334","","G2630379","0","",""
"263038","263038","Chapman St At Karawatha Cct","-36.24380162","149.10964130","","G263038","0","Level 0",""
"2630380","2630380","Hill St Before Tumut St","-36.23589831","149.11464709","","G2630380","0","",""
"2630381","2630381","Mittagang Rd At Adina Pl","-36.22746715","149.12906062","","G2630381","0","",""
"2630382","2630382","Creek St Opp Tumut St","-36.23544005","149.11864019","","G2630382","0","",""
"2630383","2630383","Wangie St At Yareen Rd","-36.22089293","149.14437829","","G2630383","0","",""
"2630384","2630384","The Snowy River Way Opp Ironmungie Rd","-36.54001297","148.98365812","","G2630267","0","",""
"2630385","2630385","Stone Ridge Property, Numeralla Rd","-36.18670321","149.28042193","","G2630385","0","",""
"2630386","2630386","Mittagang Rd At Campsite Pl","-36.22550588","149.12986405","","G2630386","0","",""
"2630387","2630387","Orana Av At Jerrang Av","-36.21242993","149.12969856","","G2630387","0","",""
"2630388","2630388","Orana Av At Nyora St","-36.21524015","149.12930757","","G2630388","0","",""
"2630389","2630389","Moloola Av At Moonbi St","-36.20944218","149.12942848","","G2630363","0","",""
"263039","263039","Sharp St Before Soho St","-36.23633207","149.12272539","","G263039","0","Level 0",""
"2630390","2630390","Mittagang Rd Opp Orana Av","-36.21174205","149.13087005","","G2630390","0","",""
"2630391","2630391","Koonee Av At Kaling Pl","-36.21675700","149.12967127","","G2630391","0","",""
"2630392","2630392","Massie St After Bradley St","-36.23135532","149.13090167","","G2630392","0","",""
"2630393","2630393","Bradley St After North St","-36.22887647","149.13040050","","G2630393","0","",""
"2630394","2630394","Cromwell St Opp Cooma Royal Tennis Club","-36.24053693","149.12399633","","G2630394","0","",""
"2630395","2630395","Wangie Street Park, Wangie St","-36.22019272","149.14119995","","G2630395","0","",""
"2630396","2630396","Woolalla St At Ina Pl","-36.22172062","149.14496823","","G2630396","0","",""
"2630397","2630397","East Camp Dr At Davis Pl","-36.22158481","149.13543106","","G2630397","0","",""
"2630398","2630398","Yallakool Rd Before Monaro Hwy","-36.21317232","149.15017394","","G2630398","0","",""
"2630399","2630399","Bligh St After McDonald Av","-36.24614858","149.12421500","","G2630399","0","",""
"263040","263040","Buchan Pde Opp Fachin Av","-36.24263832","149.12088194","","G263040","0","Level 0",""
"2630400","2630400","Denison St At Bombala St","-36.23892783","149.13033952","","G2630400","0","",""
"2630401","2630401","Ernest Phillips Av Before Bligh St","-36.24228534","149.12755985","","G2630401","0","",""
"2630402","2630402","Mawson St At Buchan Pde","-36.24200793","149.12186635","","G2630402","0","",""
"2630403","2630403","Baron St At Egan St","-36.23647020","149.13319904","","G2630403","0","",""
"2630405","2630405","Commissioner St At Bradley St","-36.23295795","149.13302571","","G2630405","0","",""
"2630406","2630406","Polo Flat Rd Before Monaro Hwy","-36.21395076","149.15149666","","G2630406","0","",""
"2630407","2630407","Holland Rd At Polo Flat Rd","-36.22554667","149.14674146","","G2630407","0","",""
"2630408","2630408","Baron St Before Short St","-36.23438443","149.13188511","","G2630408","0","",""
"2630409","2630409","Baron St At Dangelong St","-36.24079552","149.13629864","","G2630409","0","Level 0",""
"263041","263041","Bligh St Opp Blairgowrie Av","-36.24503730","149.12537557","","G2630114","0","",""
"2630410","2630410","1105 Monaro Hwy","-36.15139705","149.15090851","","G2630410","0","Level 0",""
"2630411","2630411","1975 Springfield Rd","-36.54590279","149.08328484","","95220","0","",""
"263043","263043","Bombala St Before Murray St","-36.23747406","149.12896487","","G263043","0","Level 0",""
"263048","263048","Moonbi St Before Morundah Av","-36.20779259","149.12639187","","G263048","0","Level 0",""
"263050","263050","Binalong St At Mittagang Rd","-36.21938298","149.13102173","","G263050","0","Level 0",""
"263051","263051","Bombala St Before Egan St","-36.23747773","149.12926539","","G263051","0","Level 0",""
"263052","263052","Amos St Before Vale St","-36.23290039","149.12461300","","G263052","0","Level 0",""
"263054","263054","Culey Av Opp Mosely Av","-36.24750036","149.12777916","","G263054","0","Level 0",""
"263056","263056","Bradley St At Harris St","-36.22961494","149.13094343","","G263056","0","Level 0",""
"263057","263057","Sharp St At Soho St","-36.23629577","149.12324735","","G263057","0","Level 0",""
"263058","263058","TAFE Illawarra, Commissioner St","-36.23518104","149.12865790","","G263058","0","",""
"263059","263059","Cooma Public School, Vale St","-36.23713502","149.12572900","","G263059","0","",""
"263061","263061","The Alpine School, Mittagang Rd","-36.22355679","149.13048978","","G263061","0","",""
"263062","263062","Cooma North Public School, Mittagang Rd","-36.21826512","149.13153647","","G263062","0","",""
"263063","263063","Monaro High School, Mittagang Rd","-36.21677164","149.13188526","","G263063","0","",""
"263064","263064","Myalla Property, Myalla Rd","-36.41474416","149.12491787","","G263064","0","",""
"263065","263065","Myalla Property, Myalla Rd","-36.41471535","149.12501745","","G263065","0","",""
"263068","263068","Umeralla St After Cooma St","-36.17739881","149.34674635","","G263068","0","",""
"263076","263076","Yaouk Rd At Bobeyan Rd","-35.92226861","148.94955837","","G263076","0","",""
"263082","263082","Bent St Bf Victoria St","-36.24154332","149.12924218","","G263082","0","",""
"263083","263083","Egan St At Bradley St","-36.23560872","149.13449965","","G263083","0","",""
"263088","263088","Creek St Before Kerwan St","-36.23315545","149.11785535","","G263088","0","",""
"263089","263089","Mawson St Opp Buchan Pde","-36.24194229","149.12200923","","G2630402","0","",""
"263092","263092","Bombala St At Albert St","-36.24119905","149.13186994","","G263092","0","",""
"263094","263094","Bombala St Before Church Rd","-36.24167059","149.13221656","","G263094","0","",""
"263097","263097","11 Monaro Hwy","-36.23017027","149.13417376","","G263097","0","",""
"263098","263098","12 Yallakool Rd","-36.21275446","149.14935053","","G263098","0","",""
"263099","263099","138 Yallakool Rd","-36.20825779","149.13771590","","G263099","0","",""
"263112","263112","Ando Public School, Monaro Hwy","-36.74817390","149.25927080","","G263112","0","",""
"263113","263113","Monaro Hwy Opp Ando Public School","-36.74815737","149.25919191","","G263113","0","",""
"263116","263116","Monaro Hwy Opp New Line Rd","-36.60743298","149.29814096","","G263117","0","",""
"263117","263117","Monaro Hwy At New Line Rd","-36.60743147","149.29821917","","G263117","0","",""
"263118","263118","Nimmitabel Public School, Wolfe St","-36.51072916","149.28895779","","G263118","0","Level 0",""
"26312","26312","Bombala St Before Monro St","-36.51352419","149.28373647","","263123","0","Level 0",""
"263124","263124","Monaro Hwy Opp Mt Cooper Rd","-36.65267628","149.28697984","","G263127","0","",""
"263125","263125","Monaro Hwy Before The Snowy River Way","-36.75444486","149.25842431","","G263125","0","",""
"263126","263126","Monaro Hwy After The Snowy River Way","-36.75438521","149.25824335","","G263126","0","",""
"263127","263127","Monaro Hwy At Mt Cooper Rd","-36.65266235","149.28676690","","G263127","0","",""
"263128","263128","Stanton St Before North Boyd St","-36.50591816","149.28603611","","G263128","0","",""
"263129","263129","North Boyd St Before Monaro Hwy","-36.50705402","149.28602486","","G263129","0","",""
"263131","263131","Bombala St At Clarke St","-36.51249838","149.28411944","","G263131","0","",""
"263132","263132","525 Greenlands Rd","-36.51249421","149.42090555","","G263132","0","",""
"263133","263133","Greenlands Rd Opp Higgins Rd","-36.51457619","149.41423766","","G263139","0","Level 0",""
"263134","263134","Kirke St After Monro St","-36.51523466","149.28431155","","G263134","0","",""
"263135","263135","430 Old Bombala Rd","-36.56380232","149.27884776","","G263135","0","",""
"263136","263136","Wolf St After Otway St","-36.51638988","149.28517181","","G263136","0","",""
"263137","263137","Clarke St After York St","-36.51125941","149.28198394","","G263137","0","",""
"263138","263138","Old Bega Rd Opp 80","-36.51396497","149.29223534","","G263138","0","Level 0",""
"263139","263139","Greenlands Rd At Higgins Rd","-36.51450503","149.41419079","","G263139","0","Level 0",""
"263140","263140","Bungarby Rd At The Snowy River Way","-36.61108809","149.07238167","","G263140","0","",""
"263142","263142","2982 Monaro Hwy","-36.69268981","149.27964820","","G263142","0","Level 0",""
"263143","263143","Monaro Hwy Opp 2982","-36.69274815","149.27989613","","G263143","0","Level 0",""
"2632100","2632100","Plunkett St At Tarong Pl","-36.90575626","149.23331792","","G2632100","0","",""
"2632101","2632101","Plunkett St After Queen St","-36.90736569","149.23495851","","G2632101","0","",""
"2632102","2632102","Dickinson St After High St","-36.90655505","149.23732532","","G2632102","0","",""
"2632104","2632104","Queen St Before Stephen St","-36.90323630","149.23934940","","G2632104","0","",""
"2632105","2632105","Bombala Library, Maybe St","-36.91262643","149.23749150","","G2632105","0","",""
"2632106","2632106","Forbes St At Therry St","-36.91029205","149.23940983","","G2632106","0","",""
"2632107","2632107","Head St At Mort St","-36.90735628","149.23162502","","G2632107","0","",""
"2632108","2632108","Plunkett St At Queen St","-36.90697738","149.23452071","","G2632108","0","",""
"2632109","2632109","High St At Dickinson St","-36.90716960","149.23771364","","G2632109","0","",""
"2632110","2632110","Delegate Rd At Cambalong Rd","-36.91934392","149.18701919","","G2632110","0","",""
"2632111","2632111","Delegate Rd Before Cambalong Rd","-36.91926849","149.18866708","","G2632111","0","",""
"2632113","2632113","Monaro Hwy Opp 275","-36.89305288","149.23978109","","G2632113","0","Level 0",""
"2632114","2632114","275 Monaro Hwy","-36.89176917","149.24094418","","G2632114","0","Level 0",""
"2632115","2632115","Gunningrach Rd Opp 302","-36.88849967","149.20762547","","G2632115","0","Level 0",""
"2632116","2632116","343 Gunningrach Rd","-36.88527037","149.20486214","","G2632116","0","Level 0",""
"2632118","2632118","Gunningrach Rd At Bukalong Siding Rd","-36.79754757","149.20299400","","G2632118","0","Level 0",""
"2632119","2632119","Gunningrach Rd Opp Palarang Rd","-36.87088499","149.20054469","","G2632119","0","Level 0",""
"2632120","2632120","Palarang Rd At Cambalong Rd","-36.83131212","149.13168984","","G2632120","0","Level 0",""
"2632121","2632121","Palarang Rd Opp Gillans Rd","-36.82183930","149.10388228","","G2632121","0","Level 0",""
"2632124","2632124","Rosemeath Rd At Rosehill Rd","-36.93960407","149.24068313","","G2632124","0","Level 0",""
"2632125","2632125","107 Rosehill Rd","-36.94515756","149.25012058","","G2632125","0","Level 0",""
"2632126","2632126","Rosehill Rd Opp 174","-36.95021013","149.25505292","","G2632126","0","Level 0",""
"2632127","2632127","Plunkett St At McKeachie St","-36.90394010","149.23116635","","G2632127","0","Level 0",""
"2632128","2632128","Gunningrach Rd At Falls Rd","-36.90339578","149.22463028","","G2632128","0","Level 0",""
"2632129","2632129","Rosemeath Rd At Monaro Hwy","-36.92401899","149.22402847","","G2632129","0","Level 0",""
"263213","263213","Bombala Public School, Bright St","-36.91771074","149.23359928","","G263213","0","",""
"2632131","2632131","Gunningrach Rd Opp Bukalong Siding Rd","-36.79768456","149.20289707","","G2632118","0","Level 0",""
"2632132","2632132","Palarang Rd At Gillans Rd","-36.82171099","149.10400208","","G2632121","0","Level 0",""
"263214","263214","Hyde St At Bucky Springs Rd","-36.91488829","149.24705316","","G263214","0","",""
"263219","263219","Rosemeath Rd Opp Benlady Rd","-36.94357007","149.24113617","","G263219","0","Level 0",""
"263227","263227","Bibbenluke Public School, Burnima St","-36.81254540","149.28882574","","G263227","0","",""
"263228","263228","Monaro Hwy After High Lake Rd","-36.86679584","149.25993373","","G263228","0","",""
"263229","263229","Monaro Hwy Opp Burnima Rd","-36.86959250","149.25504684","","G263229","0","",""
"263230","263230","Crankies Plain Rd At Monaro Hwy","-36.88303016","149.24792516","","G263230","0","",""
"263231","263231","Monaro Hwy At Rifle Range Rd","-36.89658995","149.23621511","","G263231","0","",""
"263232","263232","Mitchell St After Townsend St","-36.89724660","149.23532533","","G263232","0","",""
"263233","263233","1 Mitchell St","-36.89606806","149.23521240","","G263233","0","",""
"263234","263234","Plowright St After Old Cooma Rd","-36.90035738","149.23237496","","G263234","0","",""
"263235","263235","Plowright St Before Old Cooma Rd","-36.90035780","149.23235253","","G263235","0","",""
"263236","263236","Mitchell St Opp 1","-36.89606638","149.23530212","","G263236","0","",""
"263237","263237","Mitchell St Before Townsend St","-36.89719149","149.23537983","","G263237","0","",""
"263238","263238","50 Monaro Hwy","-36.89553013","149.23649837","","G263238","0","",""
"263239","263239","Brills Rd At Monaro Hwy","-36.88079518","149.24886933","","G263239","0","",""
"263240","263240","Burnima Rd At Monaro Hwy","-36.86931326","149.25503863","","G263240","0","",""
"263241","263241","High Lake Rd At Monaro Hwy","-36.86673112","149.26049267","","G263241","0","",""
"263258","263258","Burton St At Mercy St","-36.91309868","149.24541808","","G263258","0","",""
"263259","263259","Maybe St After Burton St","-36.90883352","149.24314938","","G263259","0","",""
"263260","263260","Maybe St At Keys St","-36.90739791","149.24519480","","G263260","0","",""
"263261","263261","Eden St At Mead St","-36.84338730","149.38861335","","G263261","0","",""
"263262","263262","Eden St At Prior St","-36.84318977","149.39126474","","G263262","0","",""
"263263","263263","Mount Darragh Rd At Stoves Rd","-36.83900171","149.51126463","","G263263","0","",""
"263264","263264","Mount Darragh Rd At Big Jack Rd","-36.84329622","149.43395665","","G263264","0","",""
"263265","263265","Eden St Before Mead St","-36.84345394","149.38933307","","G263265","0","",""
"263266","263266","Cathcart Rd At Ferndale Rd","-36.85442341","149.35041124","","G263266","0","",""
"263267","263267","Cathcart Rd At Coolumbooka Rd","-36.89913836","149.26864174","","G263267","0","",""
"263268","263268","36 Jonas St","-36.90051364","149.24369125","","G263268","0","",""
"263269","263269","Maybe St After Jonas St","-36.90468405","149.24620383","","G263269","0","",""
"263270","263270","Maybe St Before Keys St","-36.90636923","149.24573701","","G263270","0","",""
"263271","263271","Maybe St After Keys St","-36.90646312","149.24553775","","G263271","0","",""
"263272","263272","Maybe St Before Jonas St","-36.90473270","149.24601447","","G263272","0","",""
"263273","263273","Cathcart Rd At Crankies Plain Rd","-36.89747971","149.26960255","","G263273","0","",""
"263274","263274","Cathcart Rd Opp Ferndale Rd","-36.85430787","149.35032919","","G263266","0","",""
"263275","263275","4730 Mount Darragh Rd","-36.84015093","149.52380414","","G263275","0","",""
"263277","263277","162 Bucky Spring Rd","-36.92121361","149.26042818","","G263277","0","",""
"263278","263278","Bucky Spring Rd At Hyde St","-36.91473665","149.24697014","","G263278","0","",""
"263279","263279","Burton St Before Wellington St","-36.91199700","149.24457767","","G263279","0","",""
"263280","263280","Wellington St Before Young St","-36.91462026","149.23881809","","G263280","0","",""
"263281","263281","Wellington St Opp Cardwell St","-36.91636274","149.23626501","","G263281","0","",""
"263282","263282","Maybe St At Cardwell St","-36.91496396","149.23396811","","G263282","0","",""
"263283","263283","Maybe St At Young St","-36.91361815","149.23603893","","G263283","0","",""
"263284","263284","Caveat St At Wellington St","-36.91364387","149.23993437","","G263284","0","",""
"263285","263285","Caveat St At Mercy St","-36.91556529","149.24175278","","G263285","0","",""
"263286","263286","Hyde St At Forbes St","-36.91662943","149.24648693","","G263286","0","",""
"263287","263287","Burton St After Wellington St","-36.91195864","149.24470001","","G263287","0","",""
"263288","263288","Wellington St After Burton St","-36.91043423","149.24476755","","G263288","0","",""
"263289","263289","Wellington St Before Keys St","-36.90959099","149.24598861","","G263289","0","",""
"263290","263290","Maybe St At Keys St","-36.90769771","149.24506891","","G263260","0","",""
"263291","263291","Maybe St Before Burton St","-36.90898750","149.24310900","","G263291","0","",""
"263292","263292","Mahratta St After Forbes St","-36.90753211","149.23951991","","G263292","0","",""
"263293","263293","Stephen St After High St","-36.90345073","149.24088192","","G263293","0","",""
"263294","263294","Queen St After Stephen St","-36.90329533","149.23956435","","G263294","0","",""
"263295","263295","Manning St At Queen St","-36.90397328","149.23802425","","G263295","0","",""
"263296","263296","Manning St At Chusan St","-36.90274678","149.23663052","","G263296","0","",""
"263297","263297","Iris St At Manning St","-36.90104250","149.23476278","","G263297","0","",""
"263298","263298","Dickinson St At Warne St","-36.90304234","149.23385601","","G263298","0","",""
"263299","263299","Chusan St At Dickinson St","-36.90404086","149.23443503","","G263299","0","",""
"263312","263312","Delegate Public School, Campbell St","-37.04166865","148.93794855","","G263312","0","",""
"263314","263314","Bombala St Before Church St","-37.04388345","148.94195140","","G263314","0","",""
"263322","263322","Balgownie Rd At Delegate Rd","-37.01766224","149.01877026","","G263322","0","",""
"263323","263323","Bombala St Opp Delegate Post Office","-37.04373432","148.94280211","","G263323","0","",""
"263324","263324","3450 Delegate Rd","-37.04823972","148.92906399","","G263324","0","",""
"263325","263325","3656 Delegate Rd","-37.04490380","148.90684040","","G263325","0","",""
"263327","263327","Delegate Post Office, Bombala St","-37.04357621","148.94255072","","G263327","0","",""
"263328","263328","Delegate Rd Opp Powers Rd","-37.03929225","148.95806926","","G263329","0","",""
"263329","263329","Delegate Rd At Powers Rd","-37.03921024","148.95812337","","G263329","0","",""
"263330","263330","3939 Delegate Rd","-37.03235894","148.87965812","","G263330","0","",""
"263331","263331","3655 Delegate Rd","-37.04505623","148.90688919","","G263331","0","",""
"263332","263332","3956 Delegate Rd","-37.03162351","148.87829096","","G263332","0","",""
"263333","263333","Bombala St At Church St","-37.04372717","148.94158762","","G263333","0","",""
"263334","263334","Delegate Rd At Baragry Rd","-37.02714503","149.00167634","","G263334","0","",""
"263335","263335","Delegate Rd Opp Balgownie Rd","-37.01805404","149.01905038","","G263335","0","",""
"263336","263336","2633 Delegate Rd","-37.02473890","149.00912197","","G263336","0","",""
"263337","263337","Bombala St At Hayden St","-37.04345004","148.94420031","","G263337","0","",""
"2634","2634","Canberra Av After Monaro Hwy","-35.33046242","149.16115072","","G2634","0","Level 0",""
"2643","2643","Gawler Cr After Deakin Shops","-35.31419154","149.10904727","","G2643","0","Level 0",""
"2678","2678","Canberra Av Before Mildura St","-35.32670468","149.15551766","","G2678","0","Level 0",""
"2680","2680","Canberra Av After Nyrang St","-35.32569670","149.15340091","","G2680","0","Level 0",""
"2689","2689","Wanniassa High School Grounds","-35.39474623","149.08582197","","G2689","0","Level 0",""
"272614","272614","Jugiong Rd Opp Rosehill Rd","-34.74385068","148.27256765","","G272614","0","Level 0",""
"272625","272625","Jugiong Rd At Rosehill Rd","-34.74399550","148.27251525","","G272625","0","Level 0",""
"2745244","2745244","900 Greendale Rd","-33.91569273","150.66267969","","G2745244","0","Level 0",""
"2747","2747","Woden Interchange, Callam St, Platform 6","-35.34328302","149.08774356","","G2747","0","Level 0",""
"2794109","2794109","Mid Western Hwy At Kangarooby Rd","-33.90478390","148.45760285","","G2794109","0","",""
"2794110","2794110","2700 Mid Western Hwy","-33.91245943","148.43600373","","G2794110","0","",""
"2794111","2794111","2616 Mid Western Hwy","-33.90849131","148.44373531","","G2794111","0","",""
"2794112","2794112","2625 Mid Western Hwy","-33.90860164","148.44278539","","G2794112","0","",""
"279465","279465","Mid Western Hwy Op 2616","-33.90862858","148.44356458","","G2794111","0","",""
"279484","279484","Major West Rd After Mid Western Hwy","-33.92156883","148.41564675","","G279484","0","",""
"280315","280315","142 Smiths Rd","-34.12114114","148.39531645","","G280315","0","",""
"280316","280316","30 Simith Rd","-34.12271698","148.40736726","","G280316","0","",""
"280317","280317","Horseferry Rd After Smiths Rd","-34.12207098","148.41101062","","G280317","0","",""
"280318","280318","2706 Scenic Rd","-34.10541635","148.39433187","","G280318","0","",""
"280319","280319","Olympic Hwy Opp Mcknights Lane","-34.09652926","148.50696130","","G280339","0","",""
"280320","280320","Hillside Olympic Hwy","-34.10348425","148.50382165","","G280320","0","",""
"280321","280321","Olympic Hwy At Karoopa Lane","-34.11804068","148.50144466","","G280321","0","",""
"280322","280322","Bendick Murrell Rd At Rowans Lane","-34.16579107","148.45406857","","G280322","0","",""
"280323","280323","3054 Olympic Hwy","-34.13817389","148.49282120","","G280323","0","",""
"280324","280324","Bendick Murrell Rd At Lowe St","-34.16173161","148.44809768","","G280324","0","",""
"280325","280325","Bendick Murrell Rd At Dawes Lane","-34.16011580","148.44594393","","G280325","0","",""
"280326","280326","Bendick Murrell Rd After Lowe St","-34.16221685","148.44900635","","G280326","0","",""
"280327","280327","Bendick Murrell Rd Opp Rowans Lane","-34.16564668","148.45407694","","G280322","0","",""
"280328","280328","Olympic Hwy At Chews Lane","-34.20287938","148.44346127","","G280328","0","",""
"280329","280329","Olympic Hwy After Mountain View Rd","-34.20838660","148.43830187","","G280329","0","",""
"280330","280330","Olympic Hwy At Murringo Stock Route","-34.24344104","148.42023231","","G280330","0","",""
"280331","280331","Olympic Hwy At Monteagle Stock Route East","-34.24346445","148.41743122","","G280331","0","",""
"280332","280332","2009 Olympic Hwy","-34.21345691","148.43732428","","G280332","0","",""
"280333","280333","Olympic Hwy Before Mountain View Rd","-34.20795346","148.43832707","","G280333","0","",""
"280334","280334","2125 Olympic Hwy","-34.20436201","148.44160891","","G280334","0","",""
"280335","280335","Olympic Hwy Opp 3054","-34.13823976","148.49259461","","G280335","0","",""
"280336","280336","Olympic Hwy Opp Karoopa Lane","-34.11789815","148.50130119","","G280321","0","",""
"280337","280337","Olympic Hwy At Scenic Rd","-34.11175027","148.50039027","","G280337","0","",""
"280338","280338","3472 Olympic Hwy","-34.10354948","148.50364936","","G280338","0","",""
"280339","280339","Olympic Hwy At Mcknights Lane","-34.09652144","148.50686360","","G280339","0","",""
